 # X(m)   T(K)   T(C)
   4.4625000000000003E-003   320.31104437814736        47.161044378147380     
   4.4875000000000002E-003   320.31679419050863        47.166794190508654     
   4.5125000000000000E-003   320.32253745023036        47.172537450230379     
   4.5374999999999999E-003   320.32827415731248        47.178274157312501     
   4.5625000000000006E-003   320.33400431175505        47.184004311755075     
   4.5875000000000004E-003   320.33972791355808        47.189727913558102     
   4.6125000000000003E-003   320.34544496272156        47.195444962721581     
   4.6375000000000001E-003   320.35115545924555        47.201155459245570     
   4.6625000000000000E-003   320.35685940312993        47.206859403129954     
   4.6874999999999998E-003   320.36255679437477        47.212556794374791     
   4.7125000000000005E-003   320.36824763298006        47.218247632980081     
   4.7375000000000004E-003   320.37393191894586        47.223931918945880     
   4.7625000000000002E-003   320.37960965227205        47.229609652272075     
   4.7875000000000001E-003   320.38528083295876        47.235280832958779     
   4.8124999999999999E-003   320.39094546100586        47.240945461005879     
   4.8375000000000007E-003   320.39660353641341        47.246603536413431     
   4.8625000000000005E-003   320.40225505918136        47.252255059181380     
   4.8875000000000004E-003   320.40790002930976        47.257900029309781     
   4.9125000000000002E-003   320.41353844679861        47.263538446798634     
   4.9375000000000000E-003   320.41917031164792        47.269170311647940     
   4.9624999999999999E-003   320.42479562385762        47.274795623857642     
   4.9875000000000006E-003   320.43041438342777        47.280414383427797     
   5.0125000000000005E-003   320.43602659035832        47.286026590358347     
   5.0375000000000003E-003   320.44163224464938        47.291632244649406     
   5.0625000000000002E-003   320.44723134630084        47.297231346300862     
   5.0875000000000000E-003   320.45282389531275        47.302823895312770     
   5.1124999999999999E-003   320.45840989168505        47.308409891685073     
   5.1375000000000006E-003   320.46398933541781        47.313989335417830     
   5.1625000000000004E-003   320.46956222651102        47.319562226511039     
   5.1875000000000003E-003   320.47512856496468        47.325128564964700     
   5.2125000000000001E-003   320.48068835077879        47.330688350778814     
   5.2375000000000000E-003   320.48624158395336        47.336241583953381     
   5.2625000000000007E-003   320.49178826448832        47.341788264488343     
   5.2875000000000005E-003   320.49732839238379        47.347328392383815     
   5.3125000000000004E-003   320.50286196763972        47.352861967639740     
   5.3375000000000002E-003   320.50838899025609        47.358388990256117     
   5.3625000000000001E-003   320.51390946023281        47.363909460232833     
   5.3874999999999999E-003   320.51942337756998        47.369423377570001     
   5.4125000000000006E-003   320.52493074226760        47.374930742267622     
   5.4375000000000005E-003   320.53043155432562        47.380431554325639     
   5.4625000000000003E-003   320.53592581374403        47.385925813744052     
   5.4875000000000002E-003   320.54141352052289        47.391413520522917     
   5.5125000000000000E-003   320.54689467466221        47.396894674662235     
   5.5374999999999999E-003   320.55236927616193        47.402369276161949     
   5.5625000000000006E-003   320.55783732502204        47.407837325022058     
   5.5875000000000005E-003   320.56329882124260        47.413298821242620     
   5.6125000000000003E-003   320.56875376482355        47.418753764823578     
   5.6375000000000001E-003   320.57420215576497        47.424202155764988     
   5.6625000000000000E-003   320.57964399406683        47.429643994066851     
   5.6874999999999998E-003   320.58507927972909        47.435079279729109     
   5.7125000000000006E-003   320.59050801275174        47.440508012751764     
   5.7375000000000004E-003   320.59593019313485        47.445930193134870     
   5.7625000000000003E-003   320.60134582087841        47.451345820878430     
   5.7875000000000001E-003   320.60675489598242        47.456754895982442     
   5.8125000000000000E-003   320.61215741844688        47.462157418446907     
   5.8375000000000007E-003   320.61755338827174        47.467553388271767     
   5.8625000000000005E-003   320.62294280545700        47.472942805457023     
   5.8875000000000004E-003   320.62832567000271        47.478325670002732     
   5.9125000000000002E-003   320.63370198190887        47.483701981908894     
   5.9375000000000001E-003   320.63907174117543        47.489071741175451     
   5.9624999999999999E-003   320.64443494780244        47.494434947802461     
   5.9875000000000006E-003   320.64979160178990        47.499791601789923     
   6.0125000000000005E-003   320.65514170313782        47.505141703137838     
   6.0375000000000003E-003   320.66048525184613        47.510485251846148     
   6.0625000000000002E-003   320.66582224791489        47.515822247914912     
   6.0875000000000000E-003   320.67115269134410        47.521152691344128     
   6.1124999999999999E-003   320.67647658213377        47.526476582133796     
   6.1375000000000006E-003   320.68179392028389        47.531793920283917     
   6.1625000000000004E-003   320.68710470579441        47.537104705794434     
