 # X(m)   T(K)   T(C)
   1.2700000000000001E-003   314.56548600280587        41.415486002805892     
   1.2825000000000000E-003   314.56553049102018        41.415530491020206     
   1.2949999999999999E-003   314.56561860921352        41.415618609213539     
   1.3074999999999999E-003   314.56570645841953        41.415706458419550     
   1.3199999999999998E-003   314.56579403863822        41.415794038638239     
   1.3324999999999997E-003   314.56588134986958        41.415881349869608     
   1.3449999999999996E-003   314.56596839211358        41.415968392113598     
   1.3574999999999995E-003   314.56605516537024        41.416055165370267     
   1.3699999999999995E-003   314.56614166963953        41.416141669639558     
   1.3824999999999994E-003   314.56639122931909        41.416391229319117     
   1.3949999999999993E-003   314.56680350733558        41.416803507335601     
   1.4078571428571421E-003   314.56702919291729        41.417029192917312     
   1.4207142857142849E-003   314.56705704904778        41.417057049047799     
   1.4335714285714277E-003   314.56708481525175        41.417084815251769     
   1.4464285714285705E-003   314.56711249152914        41.417112491529167     
   1.4592857142857133E-003   314.56714007788003        41.417140077880049     
   1.4721428571428561E-003   314.56716757430434        41.417167574304358     
   1.4849999999999989E-003   314.56719498080213        41.417194980802151     
   1.4999999999999989E-003   314.56721111122658        41.417211111226607     
   1.5009999999999989E-003   314.56721113789763        41.417211137897652     
   1.5109999999999989E-003   314.56721149508144        41.417211495081460     
   1.5209999999999989E-003   314.56721194255681        41.417211942556833     
   1.5334999999999988E-003   314.56725414437585        41.417254144375875     
   1.5459999999999988E-003   314.56733772006214        41.417337720062164     
   1.5584999999999987E-003   314.56742102676111        41.417421026761133     
   1.5709999999999986E-003   314.56750406447270        41.417504064472723     
   1.5834999999999985E-003   314.56758683319697        41.417586833196992     
   1.5959999999999985E-003   314.56766933293386        41.417669332933883     
   1.6084999999999984E-003   314.56775156368343        41.417751563683453     
   1.6209999999999983E-003   314.56783352544562        41.417833525445644     
   1.6334999999999982E-003   314.56806993938494        41.418069939384964     
   1.6459999999999982E-003   314.56846046842799        41.418460468428009     
   1.6588571428571410E-003   314.56867423060100        41.418674230601027     
   1.6717142857142838E-003   314.56870061028690        41.418700610286919     
   1.6845714285714266E-003   314.56872690004622        41.418726900046238     
   1.6974285714285694E-003   314.56875309987907        41.418753099879098     
   1.7102857142857121E-003   314.56877920978542        41.418779209785441     
   1.7231428571428549E-003   314.56880522976519        41.418805229765212     
   1.7359999999999977E-003   314.56883115981850        41.418831159818524     
   1.7509999999999978E-003   314.56884641816384        41.418846418163866     
   1.7519999999999977E-003   314.56884644339226        41.418846443392283     
   1.7619999999999977E-003   314.56884678124976        41.418846781249783     
   1.7719999999999978E-003   314.56884720449875        41.418847204498775     
   1.7844999999999977E-003   314.56888711995225        41.418887119952274     
   1.7969999999999976E-003   314.56896615319044        41.418966153190468     
   1.8094999999999975E-003   314.56904491744137        41.419044917441397     
   1.8219999999999974E-003   314.56912341270493        41.419123412704948     
   1.8344999999999974E-003   314.56920163898110        41.419201638981122     
   1.8469999999999973E-003   314.56927959626995        41.419279596269973     
   1.8594999999999972E-003   314.56935728457148        41.419357284571504     
   1.8719999999999971E-003   314.56943470388563        41.419434703885656     
   1.8844999999999971E-003   314.56965797225558        41.419657972255607     
   1.8969999999999970E-003   314.57002675260804        41.420026752608067     
   1.9098571428571398E-003   314.57022859152755        41.420228591527575     
   1.9227142857142826E-003   314.57025349478806        41.420253494788085     
   1.9355714285714254E-003   314.57027830812206        41.420278308122079     
   1.9484285714285682E-003   314.57030303152953        41.420303031529556     
   1.9612857142857110E-003   314.57032766501050        41.420327665010518     
   1.9741428571428540E-003   314.57035220856488        41.420352208564907     
   1.9869999999999970E-003   314.57037666219270        41.420376662192723     
   2.0019999999999968E-003   314.57039104847013        41.420391048470151     
   2.0029999999999970E-003   314.57039107225586        41.420391072255882     
   2.0129999999999970E-003   314.57039139078654        41.420391390786563     
   2.0229999999999970E-003   314.57039178980853        41.420391789808548     
   2.0354999999999969E-003   314.57042941884180        41.420429418841820     
   2.0479999999999969E-003   314.57050390952332        41.420503909523347     
   2.0604999999999968E-003   314.57057813121753        41.420578131217553     
   2.0729999999999967E-003   314.57065208392436        41.420652083924381     
   2.0854999999999966E-003   314.57072576764392        41.420725767643944     
   2.0979999999999966E-003   314.57079918237616        41.420799182376186     
   2.1104999999999965E-003   314.57087232812103        41.420872328121050     
   2.1229999999999964E-003   314.57094520487851        41.420945204878535     
   2.1354999999999963E-003   314.57115532736498        41.421155327365000     
   2.1479999999999963E-003   314.57150235850702        41.421502358507041     
   2.1608571428571393E-003   314.57169227388800        41.421692273888027     
   2.1737142857142823E-003   314.57171570068783        41.421715700687855     
   2.1865714285714253E-003   314.57173903756114        41.421739037561167     
   2.1994285714285683E-003   314.57176228450794        41.421762284507963     
   2.2122857142857113E-003   314.57178544152816        41.421785441528186     
   2.2251428571428544E-003   314.57180850862187        41.421808508621893     
   2.2379999999999974E-003   314.57183148578906        41.421831485789085     
   2.2529999999999972E-003   314.57184499997794        41.421844999977964     
   2.2539999999999973E-003   314.57184502232110        41.421845022321122     
   2.2639999999999974E-003   314.57184532152507        41.421845321525097     
   2.2739999999999974E-003   314.57184569632022        41.421845696320247     
   2.2864999999999973E-003   314.57188103894163        41.421881038941649     
   2.2989999999999972E-003   314.57195098708303        41.421950987083051     
   2.3114999999999972E-003   314.57202066623711        41.422020666237131     
   2.3239999999999971E-003   314.57209007640381        41.422090076403833     
   2.3364999999999970E-003   314.57215921758319        41.422159217583214     
   2.3489999999999969E-003   314.57222808977519        41.422228089775217     
   2.3614999999999968E-003   314.57229669297988        41.422296692979899     
   2.3739999999999968E-003   314.57236502719718        41.422365027197202     
   2.3864999999999967E-003   314.57256200384757        41.422562003847588     
   2.3989999999999966E-003   314.57288728585775        41.422887285857769     
   2.4118571428571396E-003   314.57306527774318        41.423065277743206     
   2.4247142857142827E-003   314.57308722808762        41.423087228087638     
   2.4375714285714257E-003   314.57310908850553        41.423109088505555     
   2.4504285714285687E-003   314.57313085899693        41.423130858996956     
   2.4632857142857117E-003   314.57315253956182        41.423152539561841     
   2.4761428571428547E-003   314.57317413020013        41.423174130200152     
   2.4889999999999977E-003   314.57319563091193        41.423195630911948     
   2.5039999999999975E-003   314.57320827301510        41.423208273015121     
   2.5049999999999977E-003   314.57320829391557        41.423208293915593     
   2.5149999999999977E-003   314.57320857379329        41.423208573793318     
   2.5249999999999977E-003   314.57320892436218        41.423208924362200     
   2.5374999999999977E-003   314.57324198063196        41.423241980631985     
   2.5499999999999976E-003   314.57330738635289        41.423307386352917     
   2.5624999999999975E-003   314.57337252308650        41.423372523086528     
   2.5749999999999974E-003   314.57343739083274        41.423437390832760     
   2.5874999999999974E-003   314.57350198959165        41.423501989591671     
   2.5999999999999973E-003   314.57356631936324        41.423566319363260     
   2.6124999999999972E-003   314.57363038014745        41.423630380147472     
   2.6249999999999971E-003   314.57369417194434        41.423694171944362     
   2.6374999999999971E-003   314.57387800310528        41.423878003105301     
   2.6499999999999970E-003   314.57418153655692        41.424181536556944     
   2.6628571428571400E-003   314.57434760526127        41.424347605261289     
   2.6757142857142830E-003   314.57436807918930        41.424368079189321     
   2.6885714285714260E-003   314.57438846319081        41.424388463190837     
   2.7014285714285690E-003   314.57440875726576        41.424408757265780     
   2.7142857142857120E-003   314.57442896141413        41.424428961414151     
   2.7271428571428551E-003   314.57444907563598        41.424449075636005     
   2.7399999999999981E-003   314.57446909993132        41.424469099931343     
   2.7549999999999979E-003   314.57448086997198        41.424480869972001     
   2.7559999999999980E-003   314.57448088942982        41.424480889429844     
   2.7659999999999981E-003   314.57448114998095        41.424481149980977     
   2.7759999999999981E-003   314.57448147632317        41.424481476323194     
   2.7884999999999980E-003   314.57451224619820        41.424512246198219     
   2.8009999999999979E-003   314.57457310941288        41.424573109412904     
   2.8134999999999979E-003   314.57463370364025        41.424633703640268     
   2.8259999999999978E-003   314.57469402888029        41.424694028880310     
   2.8384999999999977E-003   314.57475408513301        41.424754085133031     
   2.8509999999999976E-003   314.57481387239841        41.424813872398431     
   2.8634999999999976E-003   314.57487339067643        41.424873390676453     
   2.8759999999999975E-003   314.57493263996719        41.424932639967210     
   2.8884999999999974E-003   314.57510332539056        41.425103325390580     
   2.9009999999999973E-003   314.57538510987320        41.425385109873218     
   2.9138571428571403E-003   314.57553925517124        41.425539255171259     
   2.9267142857142834E-003   314.57555825265501        41.425558252655037     
   2.9395714285714264E-003   314.57557716021222        41.425577160212242     
   2.9524285714285694E-003   314.57559597784291        41.425595977842931     
   2.9652857142857124E-003   314.57561470554708        41.425614705547105     
   2.9781428571428554E-003   314.57563334332480        41.425633343324819     
   2.9909999999999984E-003   314.57565189117588        41.425651891175903     
   3.0059999999999983E-003   314.57566278913760        41.425662789137618     
   3.0069999999999984E-003   314.57566280715281        41.425662807152833     
   3.0169999999999984E-003   314.57566304837763        41.425663048377658     
   3.0269999999999984E-003   314.57566335049341        41.425663350493437     
   3.0394999999999984E-003   314.57569183399744        41.425691833997462     
   3.0519999999999983E-003   314.57574815475323        41.425748154753251     
   3.0644999999999982E-003   314.57580420652170        41.425804206521718     
   3.0769999999999981E-003   314.57585998930284        41.425859989302865     
   3.0894999999999981E-003   314.57591550309661        41.425915503096633     
   3.1019999999999980E-003   314.57597074790306        41.425970747903079     
   3.1144999999999979E-003   314.57602572372213        41.426025723722148     
   3.1269999999999978E-003   314.57608043055387        41.426080430553895     
   3.1394999999999978E-003   314.57623797037627        41.426237970376292     
   3.1519999999999977E-003   314.57649800611591        41.426498006115935     
   3.1648571428571407E-003   314.57664022813174        41.426640228131760     
   3.1777142857142837E-003   314.57665774918655        41.426657749186575     
   3.1905714285714267E-003   314.57667518031479        41.426675180314817     
   3.2034285714285697E-003   314.57669252151652        41.426692521516543     
   3.2162857142857128E-003   314.57670977279173        41.426709772791753     
   3.2291428571428558E-003   314.57672693414042        41.426726934140447     
   3.2419999999999988E-003   314.57674400556255        41.426744005562568     
   3.2569999999999986E-003   314.57675403145430        41.426754031454323     
   3.2579999999999987E-003   314.57675404802688        41.426754048026908     
   3.2679999999999988E-003   314.57675426992529        41.426754269925311     
   3.2779999999999988E-003   314.57675454781457        41.426754547814596     
   3.2904999999999987E-003   314.57678074494839        41.426780744948417     
   3.3029999999999986E-003   314.57683252324676        41.426832523246787     
   3.3154999999999986E-003   314.57688403255776        41.426884032557780     
   3.3279999999999985E-003   314.57693527288143        41.426935272881451     
   3.3404999999999984E-003   314.57698624421772        41.426986244217744     
   3.3529999999999983E-003   314.57703694656669        41.427036946566716     
   3.3654999999999983E-003   314.57708737992834        41.427087379928366     
   3.3779999999999982E-003   314.57713754430262        41.427137544302639     
   3.3904999999999981E-003   314.57728193852847        41.427281938528495     
   3.4029999999999980E-003   314.57752022553251        41.427520225532533     
   3.4158571428571411E-003   314.57765052427004        41.427650524270064     
   3.4287142857142841E-003   314.57766656889640        41.427666568896427     
   3.4415714285714271E-003   314.57768252359625        41.427682523596275     
   3.4544285714285701E-003   314.57769838836964        41.427698388369663     
   3.4672857142857131E-003   314.57771416321646        41.427714163216478     
   3.4801428571428561E-003   314.57772984813676        41.427729848136778     
   3.4929999999999991E-003   314.57774544313048        41.427745443130505     
   3.5079999999999990E-003   314.57775459695262        41.427754596952639     
   3.5089999999999991E-003   314.57775461208257        41.427754612082595     
   3.5189999999999991E-003   314.57775481465433        41.427754814654350     
   3.5289999999999992E-003   314.57775506831678        41.427755068316799     
   3.5414999999999991E-003   314.57777897904219        41.427778979042216     
   3.5539999999999990E-003   314.57782621480737        41.427826214807396     
   3.5664999999999989E-003   314.57787318158518        41.427873181585198     
   3.5789999999999988E-003   314.57791987937566        41.427919879375679     
   3.5914999999999988E-003   314.57796630817882        41.427966308178839     
   3.6039999999999987E-003   314.57801246799460        41.428012467994620     
   3.6164999999999986E-003   314.57805835882300        41.428058358823023     
   3.6289999999999985E-003   314.57810398066403        41.428103980664048     
   3.6414999999999985E-003   314.57823522907393        41.428235229073948     
   3.6539999999999984E-003   314.57845176697936        41.428451766979379     
   3.6668571428571414E-003   314.57857014223964        41.428570142239664     
   3.6797142857142844E-003   314.57858471041288        41.428584710412906     
   3.6925714285714274E-003   314.57859918865961        41.428599188659632     
   3.7054285714285705E-003   314.57861357697982        41.428613576979842     
   3.7182857142857135E-003   314.57862787537351        41.428627875373536     
   3.7311428571428565E-003   314.57864208384069        41.428642083840714     
   3.7439999999999995E-003   314.57865620238130        41.428656202381319     
   3.7589999999999993E-003   314.57866448411920        41.428664484119224     
   3.7599999999999995E-003   314.57866449780647        41.428664497806494     
   3.7699999999999995E-003   314.57866468105169        41.428664681051714     
   3.7799999999999995E-003   314.57866491048759        41.428664910487612     
   3.7924999999999994E-003   314.57868653482842        41.428686534828444     
   3.8049999999999994E-003   314.57872922810770        41.428729228107727     
   3.8174999999999993E-003   314.57877165239967        41.428771652399689     
   3.8299999999999992E-003   314.57881380770425        41.428813807704273     
   3.8424999999999991E-003   314.57885569402151        41.428855694021536     
   3.8549999999999991E-003   314.57889731135140        41.428897311351420     
   3.8674999999999990E-003   314.57893865969396        41.428938659693983     
   3.8799999999999989E-003   314.57897973904915        41.428979739049169     
   3.8924999999999988E-003   314.57909784178031        41.429097841780333     
   3.9049999999999987E-003   314.57929263081422        41.429292630814246     
   3.9178571428571413E-003   314.57939908272164        41.429399082721659     
   3.9307142857142839E-003   314.57941217445722        41.429412174457241     
   3.9435714285714265E-003   314.57942517626628        41.429425176266307     
   3.9564285714285691E-003   314.57943808814883        41.429438088148856     
   3.9692857142857117E-003   314.57945091010487        41.429450910104890     
   3.9821428571428542E-003   314.57946364213433        41.429463642134351     
   3.9949999999999968E-003   314.57947628423727        41.429476284237296     
   4.0099999999999971E-003   314.57948369390004        41.429483693900067     
   4.0109999999999972E-003   314.57948370614463        41.429483706144651     
   4.0209999999999968E-003   314.57948387006229        41.429483870062313     
   4.0309999999999964E-003   314.57948407527010        41.429484075270125     
   4.0434999999999967E-003   314.57950341309299        41.429503413093016     
   4.0559999999999971E-003   314.57954156362143        41.429541563621456     
   4.0684999999999975E-003   314.57957944516261        41.429579445162631     
   4.0809999999999978E-003   314.57961705771640        41.429617057716428     
   4.0934999999999982E-003   314.57965440128288        41.429654401282903     
   4.1059999999999985E-003   314.57969147586203        41.429691475862057     
   4.1184999999999989E-003   314.57972828145381        41.429728281453833     
   4.1309999999999993E-003   314.57976481805821        41.429764818058231     
   4.1434999999999996E-003   314.57986977434405        41.429869774344070     
   4.1560000000000000E-003   314.58004281323809        41.430042813238117     
   4.1688571428571426E-003   314.58013734109750        41.430137341097520     
   4.1817142857142851E-003   314.58014895630930        41.430148956309324     
   4.1945714285714277E-003   314.58016048159459        41.430160481594612     
   4.2074285714285703E-003   314.58017191695336        41.430171916953384     
   4.2202857142857129E-003   314.58018326238562        41.430183262385640     
   4.2331428571428555E-003   314.58019451789130        41.430194517891323     
   4.2459999999999980E-003   314.58020568347041        41.430205683470433     
   4.2609999999999983E-003   314.58021222100723        41.430212221007253     
   4.2619999999999984E-003   314.58021223180913        41.430212231809151     
   4.2719999999999980E-003   314.58021237639929        41.430212376399311     
   4.2819999999999976E-003   314.58021255737924        41.430212557379264     
   4.2944999999999980E-003   314.58022960868999        41.430229608690013     
   4.3069999999999983E-003   314.58026321647901        41.430263216479034     
   4.3194999999999987E-003   314.58029655528071        41.430296555280734     
   4.3319999999999990E-003   314.58032962509503        41.430329625095055     
   4.3444999999999994E-003   314.58036242592203        41.430362425922056     
   4.3569999999999998E-003   314.58039495776171        41.430394957761735     
   4.3695000000000001E-003   314.58042722061407        41.430427220614092     
   4.3820000000000005E-003   314.58045921447911        41.430459214479129     
   4.3945000000000008E-003   314.58055102435247        41.430551024352496     
   4.4070000000000012E-003   314.58070231316094        41.430702313160964     
   4.4198571428571438E-003   314.58078491700201        41.430784917002029     
   4.4327142857142864E-003   314.58079505569373        41.430795055693750     
   4.4455714285714289E-003   314.58080510445893        41.430805104458955     
   4.4584285714285715E-003   314.58081506329762        41.430815063297644     
   4.4712857142857141E-003   314.58082493220974        41.430824932209759     
   4.4841428571428567E-003   314.58083471119528        41.430834711195303     
   4.4969999999999993E-003   314.58084440025431        41.430844400254330     
   4.5119999999999995E-003   314.58085006566733        41.430850065667357     
   4.5129999999999997E-003   314.58085007502649        41.430850075026513     
   4.5229999999999992E-003   314.58085020028909        41.430850200289115     
   4.5329999999999988E-003   314.58085035704119        41.430850357041209     
   4.5454999999999992E-003   314.58086512184826        41.430865121848285     
   4.5579999999999996E-003   314.58089418691475        41.430894186914770     
   4.5704999999999999E-003   314.58092298299391        41.430922982993934     
   4.5830000000000003E-003   314.58095151008575        41.430951510085777     
   4.5955000000000006E-003   314.58097976819028        41.430979768190298     
   4.6080000000000010E-003   314.58100775730742        41.431007757307441     
   4.6205000000000013E-003   314.58103547743724        41.431035477437263     
   4.6330000000000017E-003   314.58106292857974        41.431062928579763     
   4.6455000000000021E-003   314.58114159208935        41.431141592089375     
   4.6580000000000024E-003   314.58127113089290        41.431271130892924     
   4.6708571428571450E-003   314.58134181075985        41.431341810759875     
   4.6837142857142876E-003   314.58135047293695        41.431350472936970     
   4.6965714285714302E-003   314.58135904518747        41.431359045187492     
   4.7094285714285727E-003   314.58136752751147        41.431367527511497     
   4.7222857142857153E-003   314.58137591990896        41.431375919908987     
   4.7351428571428579E-003   314.58138422237994        41.431384222379961     
   4.7480000000000005E-003   314.58139243492434        41.431392434924362     
   4.7630000000000007E-003   314.58139722821682        41.431397228216838     
   4.7640000000000009E-003   314.58139723613323        41.431397236133250     
   4.7740000000000005E-003   314.58139734206816        41.431397342068180     
   4.7840000000000001E-003   314.58139747459211        41.431397474592131     
   4.7965000000000004E-003   314.58140995286612        41.431409952866147     
   4.8090000000000008E-003   314.58143447515170        41.431434475151718     
   4.8215000000000011E-003   314.58145872844989        41.431458728449911     
   4.8340000000000015E-003   314.58148271276082        41.431482712760840     
   4.8465000000000018E-003   314.58150642808437        41.431506428084390     
   4.8590000000000022E-003   314.58152987442060        41.431529874420619     
   4.8715000000000026E-003   314.58155305176945        41.431553051769470     
   4.8840000000000029E-003   314.58157596013092        41.431575960130942     
   4.8965000000000033E-003   314.58164147710778        41.431641477107803     
   4.9090000000000036E-003   314.58174926562668        41.431749265626706     
   4.9218571428571462E-003   314.58180802136616        41.431808021366180     
   4.9347142857142888E-003   314.58181520700958        41.431815207009606     
   4.9475714285714314E-003   314.58182230272649        41.431822302726516     
   4.9604285714285740E-003   314.58182930851694        41.431829308516967     
   4.9732857142857165E-003   314.58183622438082        41.431836224380845     
   4.9861428571428591E-003   314.58184305031813        41.431843050318150     
   4.9990000000000017E-003   314.58184978632892        41.431849786328939     
   5.0140000000000020E-003   314.58185370748959        41.431853707489608     
   5.0150000000000021E-003   314.58185371396331        41.431853713963335     
   5.0250000000000017E-003   314.58185380057057        41.431853800570593     
   5.0350000000000013E-003   314.58185390886638        41.431853908866401     
   5.0475000000000016E-003   314.58186410061768        41.431864100617702     
   5.0600000000000020E-003   314.58188408014303        41.431884080143050     
   5.0725000000000024E-003   314.58190379068100        41.431903790681019     
   5.0850000000000027E-003   314.58192323223165        41.431923232231668     
   5.0975000000000031E-003   314.58194240479497        41.431942404794995     
   5.1100000000000034E-003   314.58196130837098        41.431961308371001     
   5.1225000000000038E-003   314.58197994295961        41.431979942959629     
   5.1350000000000041E-003   314.58199830856091        41.431998308560935     
   5.1475000000000045E-003   314.58205067906511        41.432050679065128     
   5.1600000000000049E-003   314.58213671739890        41.432136717398919     
   5.1728571428571474E-003   314.58218354906546        41.432183549065485     
   5.1857142857142900E-003   314.58218925818204        41.432189258182063     
   5.1985714285714326E-003   314.58219487737216        41.432194877372183     
   5.2114285714285752E-003   314.58220040663571        41.432200406635729     
   5.2242857142857178E-003   314.58220584597268        41.432205845972703     
   5.2371428571428603E-003   314.58221119538314        41.432211195383161     
   5.2500000000000029E-003   314.58221645486708        41.432216454867103     
   5.2650000000000032E-003   314.58221950389998        41.432219503900001     
   5.2660000000000033E-003   314.58221950893102        41.432219508931041     
   5.2760000000000029E-003   314.58221957621100        41.432219576211025     
   5.2860000000000025E-003   314.58221966027929        41.432219660279316     
   5.2985000000000029E-003   314.58222756555665        41.432227565556673     
   5.3110000000000032E-003   314.58224300241852        41.432243002418545     
   5.3235000000000036E-003   314.58225817029296        41.432258170292982     
   5.3360000000000039E-003   314.58227306918008        41.432273069180098     
   5.3485000000000043E-003   314.58228769907987        41.432287699079893     
   5.3610000000000047E-003   314.58230205999229        41.432302059992310     
   5.3735000000000050E-003   314.58231615191744        41.432316151917462     
   5.3860000000000054E-003   314.58232997485527        41.432329974855293     
   5.3985000000000057E-003   314.58236919916646        41.432369199166487     
   5.4110000000000061E-003   314.58243348777791        41.432433487777928     
   5.4238571428571487E-003   314.58246839562520        41.432468395625222     
   5.4367142857142912E-003   314.58247262824636        41.432472628246387     
   5.4495714285714338E-003   314.58247677094101        41.432476770941037     
   5.4624285714285764E-003   314.58248082370915        41.432480823709170     
   5.4752857142857190E-003   314.58248478655076        41.432484786550788     
   5.4881428571428616E-003   314.58248865946581        41.432488659465832     
   5.5010000000000042E-003   314.58249244245440        41.432492442454418     
   5.5160000000000044E-003   314.58249461937811        41.432494619378133     
   5.5170000000000045E-003   314.58249462296635        41.432494622966374     
   5.5270000000000041E-003   314.58249467091855        41.432494670918572     
   5.5370000000000037E-003   314.58249473075858        41.432494730758606     
