 # X(m)   T(K)   T(C)
   9.5624999999999998E-003   316.01133604645872        42.861336046458746     
   9.6874999999999999E-003   316.01073005875452        42.860730058754541     
   9.8125000000000000E-003   316.01010162706126        42.860101627061283     
   9.9375000000000002E-003   316.00945075137901        42.859450751379029     
   1.0062500000000000E-002   316.00877743170776        42.858777431707779     
   1.0187500000000000E-002   316.00808166804745        42.858081668047475     
   1.0312500000000000E-002   316.00736346039810        42.857363460398119     
   1.0437500000000001E-002   316.00662280875974        42.856622808759766     
   1.0562500000000001E-002   316.00585971313234        42.855859713132361     
   1.0687500000000001E-002   316.00507417351588        42.855074173515902     
   1.0812500000000001E-002   316.00426618991037        42.854266189910390     
   1.0937500000000001E-002   316.00343576231580        42.853435762315826     
   1.1062499999999999E-002   316.00258289073219        42.852582890732208     
   1.1187500000000000E-002   316.00170757515957        42.851707575159594     
   1.1312500000000000E-002   316.00080981559790        42.850809815597927     
   1.1437500000000000E-002   315.99988961204718        42.849889612047207     
   1.1562500000000000E-002   315.99894696450741        42.848946964507434     
   1.1687500000000000E-002   315.99798187297858        42.847981872978607     
   1.1812500000000000E-002   315.99699433746071        42.846994337460728     
   1.1937500000000000E-002   315.99598435795377        42.845984357953796     
   1.2062500000000000E-002   315.99495193445779        42.844951934457811     
   1.2187500000000000E-002   315.99389706697275        42.843897066972772     
   1.2312500000000001E-002   315.99281975549866        42.842819755498681     
   1.2437500000000001E-002   315.99172000003551        42.841720000035536     
          50
